City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Naze,JP,2022-05-15 23:51:58,28.3667,129.4833,59.92,88,100,10.09
294,Lagoa Vermelha,BR,2022-05-15 23:51:58,-28.2086,-51.5258,52.57,97,73,4.54
295,Meulaboh,ID,2022-05-15 23:51:59,4.1363,96.1285,75.97,90,96,3.74
296,Cherepovets,RU,2022-05-15 23:51:59,59.1333,37.9,42.03,96,100,10.13
297,Durant,US,2022-05-15 23:51:59,33.994,-96.3708,91.76,50,0,11.5
298,Oyama,JP,2022-05-15 23:52:00,36.3,139.8,55.35,86,100,8.3
299,Myanaung,MM,2022-05-15 23:52:00,18.2833,95.3167,83.97,67,12,2.86
300,Seymchan,RU,2022-05-15 23:52:01,62.8833,152.4333,41.38,80,100,3.67
301,Graaff-Reinet,ZA,2022-05-15 23:52:01,-32.2522,24.5308,56.34,43,0,5.08
302,Labuhan,ID,2022-05-15 23:52:02,-6.8844,112.2051,79.47,85,40,8.41
303,San Carlos,VE,2022-05-15 23:52:02,9.6612,-68.5827,80.98,65,100,3.11
304,Batemans Bay,AU,2022-05-15 23:52:03,-35.7167,150.1833,62.1,55,0,7.52
305,Sioux Lookout,CA,2022-05-15 23:48:48,50.1001,-91.917,44.67,76,100,9.22
306,Santa Cruz,BO,2022-05-15 23:52:03,-17.8,-63.1667,71.65,64,75,13.8
307,Jalingo,NG,2022-05-15 23:52:04,8.8833,11.3667,79.97,68,93,3.0
308,Acari,PE,2022-05-15 23:52:04,-15.4311,-74.6158,68.47,69,1,3.02
309,Praia Da Vitoria,PT,2022-05-15 23:52:05,38.7333,-27.0667,62.76,94,75,44.36
310,Pyay,MM,2022-05-15 23:52:05,18.8167,95.2167,83.66,69,29,3.74
311,Bilibino,RU,2022-05-15 23:52:06,68.0546,166.4372,31.91,92,90,4.09
312,Mahebourg,MU,2022-05-15 23:52:06,-20.4081,57.7,75.49,83,40,11.5
313,Kananga,CD,2022-05-15 23:52:06,-5.8958,22.4178,70.2,63,20,2.93
314,Alamos,MX,2022-05-15 23:52:07,27.0167,-108.9333,95.52,10,91,7.94
315,Cao Bang,VN,2022-05-15 23:52:07,22.6667,106.25,63.68,89,100,2.91
316,Wewak,PG,2022-05-15 23:52:08,-3.5534,143.6268,83.97,70,90,1.45
317,Pisco,PE,2022-05-15 23:52:08,-13.7,-76.2167,65.01,88,7,8.05
318,Nome,US,2022-05-15 23:51:44,64.5011,-165.4064,39.27,81,40,5.75
319,Grindavik,IS,2022-05-15 23:52:09,63.8424,-22.4338,49.95,93,100,23.02
320,Broome,US,2022-05-15 23:52:09,42.2506,-75.833,70.57,83,20,4.61
321,Buraydah,SA,2022-05-15 23:52:10,26.326,43.975,73.85,14,0,5.61
322,Uthal,PK,2022-05-15 23:53:10,25.8072,66.6219,81.41,68,0,1.25
323,Clyde River,CA,2022-05-15 23:50:36,70.4692,-68.5914,26.83,86,100,6.91
324,Astoria,US,2022-05-15 23:53:11,46.1879,-123.8313,57.56,92,100,13.8
325,Santa Maria,BR,2022-05-15 23:53:11,-29.6842,-53.8069,56.5,88,75,6.91
326,Geraldton,AU,2022-05-15 23:53:12,-28.7667,114.6,54.01,82,0,10.36
327,Khuzdar,PK,2022-05-15 23:53:12,27.7384,66.6434,70.0,22,0,12.82
328,Ust-Kuyga,RU,2022-05-15 23:53:13,70.0167,135.6,21.2,82,91,5.37
329,Ormara,PK,2022-05-15 23:53:13,25.2088,64.6357,85.1,51,0,9.4
330,Methoni,GR,2022-05-15 23:53:14,36.8197,21.7049,67.21,78,0,8.77
331,Kaeo,NZ,2022-05-15 23:53:14,-35.1,173.7833,71.33,77,71,10.69
332,Miraflores,MX,2022-05-15 23:53:15,19.2167,-98.8083,79.03,21,31,9.28
333,Merauke,ID,2022-05-15 23:53:15,-8.4667,140.3333,82.67,59,1,2.71
334,Port Shepstone,ZA,2022-05-15 23:53:16,-30.7414,30.455,64.22,85,5,7.18
335,Red Bluff,US,2022-05-15 23:53:16,40.1785,-122.2358,90.86,23,0,12.66
336,Santa Fe,AR,2022-05-15 23:53:17,-31.6333,-60.7,53.02,76,0,1.01
337,Avera,US,2022-05-15 23:53:17,33.194,-82.5271,81.91,68,74,3.78
338,Caravelas,BR,2022-05-15 23:53:18,-17.7125,-39.2481,74.03,77,98,5.3
339,Komsomolskiy,UZ,2022-05-15 23:53:18,40.4272,71.7189,57.92,88,36,0.0
340,Thunder Bay,CA,2022-05-15 23:52:31,48.4001,-89.3168,66.18,30,75,11.5
341,Jalu,LY,2022-05-15 23:53:19,29.0331,21.5482,71.83,34,0,10.67
342,Sale,MA,2022-05-15 23:53:01,34.0389,-6.8166,66.74,100,20,0.0
343,Sedniv,UA,2022-05-15 23:53:19,51.6447,31.565,41.81,89,24,7.78
344,Katangli,RU,2022-05-15 23:53:20,51.7102,143.2326,33.89,100,100,2.39
345,Palauig,PH,2022-05-15 23:53:20,15.435,119.9045,84.54,73,98,4.27
346,Anadyr,RU,2022-05-15 23:53:21,64.75,177.4833,45.1,65,0,15.66
347,Porto Novo,BJ,2022-05-15 23:53:21,6.4965,2.6036,84.02,84,83,6.76
348,Talca,CL,2022-05-15 23:53:21,-35.4333,-71.6667,56.17,47,64,3.24
349,Dutlwe,BW,2022-05-15 23:53:22,-23.9833,23.9,60.53,49,17,9.48
350,Kaliyaganj,IN,2022-05-15 23:53:22,25.6333,88.3167,82.58,80,36,7.72
351,Zyryanka,RU,2022-05-15 23:53:23,65.75,150.85,32.23,91,100,5.57
352,Forbes,AU,2022-05-15 23:53:23,-33.3833,148.0167,59.2,68,0,5.88
353,Hirara,JP,2022-05-15 23:53:24,24.8,125.2833,68.27,94,75,19.57
354,Marzuq,YE,2022-05-15 23:53:24,14.4,46.4667,69.15,14,0,3.65
355,Khasan,RU,2022-05-15 23:53:25,42.4308,130.6434,56.8,58,91,3.87
356,Ovalle,CL,2022-05-15 23:53:25,-30.5983,-71.2003,61.43,72,0,2.71
357,Warrington,GB,2022-05-15 23:53:25,53.3925,-2.5802,58.32,91,75,14.97
358,Kodinar,IN,2022-05-15 23:53:26,20.7903,70.7031,81.95,81,1,13.58
359,Chiredzi,ZW,2022-05-15 23:53:26,-21.05,31.6667,61.02,87,1,7.29
360,Pringsewu,ID,2022-05-15 23:53:27,-5.3582,104.9744,73.83,96,100,6.96
361,Gladstone,AU,2022-05-15 23:53:27,-23.85,151.25,77.79,78,100,5.75
362,Trairi,BR,2022-05-15 23:49:17,-3.2778,-39.2689,77.7,89,93,7.49
363,Korem,ET,2022-05-15 23:53:28,12.5058,39.5228,56.43,34,0,1.1
364,Mount Gambier,AU,2022-05-15 23:53:28,-37.8333,140.7667,54.52,61,91,12.06
365,Buala,SB,2022-05-15 23:53:29,-8.145,159.5921,84.88,67,8,0.87
366,Nemours,FR,2022-05-15 23:53:29,48.2751,2.6908,62.56,94,83,7.65
367,Ancud,CL,2022-05-15 23:48:49,-41.8697,-73.8203,46.94,76,100,9.01
368,Yelizovo,RU,2022-05-15 23:53:30,53.1873,158.3805,39.34,93,100,18.01
369,Beni,CD,2022-05-15 23:54:30,0.5,29.4667,60.1,98,14,3.11
370,Dubasari,MD,2022-05-15 23:54:31,47.2631,29.1608,56.3,66,75,5.08
371,Logan Lake,CA,2022-05-15 23:54:31,50.4998,-120.8025,47.23,94,100,6.8
372,Nantucket,US,2022-05-15 23:49:34,41.2835,-70.0995,59.05,97,100,10.36
373,Kieta,PG,2022-05-15 23:54:32,-6.2167,155.6333,85.12,67,8,3.27
374,Cantaura,VE,2022-05-15 23:54:33,9.3057,-64.3584,82.99,63,54,12.84
375,Oranjemund,NA,2022-05-15 23:54:33,-28.55,16.4333,72.25,25,2,12.82
376,Mozhga,RU,2022-05-15 23:54:33,56.4447,52.2276,46.92,83,76,3.83
377,Atasu,KZ,2022-05-15 23:54:34,48.6814,71.6433,58.28,50,100,6.73
378,Llanes,ES,2022-05-15 23:54:34,43.4198,-4.7549,63.05,80,91,5.79
379,Takoradi,GH,2022-05-15 23:54:35,4.8845,-1.7554,80.51,84,35,5.86
380,San-Pedro,CI,2022-05-15 23:54:35,4.7485,-6.6363,78.35,89,82,5.97
381,Tarakan,ID,2022-05-15 23:54:36,3.3,117.6333,80.1,83,75,3.44
382,Sharan,RU,2022-05-15 23:54:36,54.8167,54.0,50.14,93,100,7.87
383,Arcachon,FR,2022-05-15 23:54:37,44.5875,-1.0519,64.72,94,87,3.44
384,Coihaique,CL,2022-05-15 23:54:37,-45.5752,-72.0662,39.81,93,40,3.44
385,Hervey Bay,AU,2022-05-15 23:54:38,-25.2986,152.8535,77.02,96,32,3.0
386,Sesheke,ZM,2022-05-15 23:54:38,-17.4759,24.2968,56.75,49,0,4.38
387,Vao,NC,2022-05-15 23:54:39,-22.6667,167.4833,74.07,71,68,15.14
388,San Jose Poaquil,GT,2022-05-15 23:54:39,14.8197,-90.9064,69.57,68,98,3.27
389,Salinopolis,BR,2022-05-15 23:54:39,-0.6136,-47.3561,79.93,87,93,11.3
390,Longyearbyen,SJ,2022-05-15 23:54:40,78.2186,15.6401,30.04,74,75,2.3
391,Jiangyou,CN,2022-05-15 23:54:40,31.7667,104.7167,59.43,83,74,4.43
392,Kathu,TH,2022-05-15 23:54:41,7.9178,98.3332,85.75,84,100,13.38
393,Cayenne,GF,2022-05-15 23:54:41,4.9333,-52.3333,79.09,1,100,2.3
394,Panlaitan,PH,2022-05-15 23:54:42,12.1191,119.8486,82.24,75,99,0.58
395,Dunedin,NZ,2022-05-15 23:54:42,-45.8742,170.5036,56.8,64,2,3.0
396,Isangel,VU,2022-05-15 23:52:47,-19.55,169.2667,79.3,70,40,14.34
397,Desaguadero,PE,2022-05-15 23:54:43,-16.5656,-69.0417,44.38,53,3,1.7
398,Vila Do Maio,CV,2022-05-15 23:54:43,15.1333,-23.2167,81.39,87,95,16.73
399,Azul,AR,2022-05-15 23:54:44,-36.777,-59.8585,50.34,75,99,17.22
400,Sola,VU,2022-05-15 23:54:44,-13.8833,167.55,80.71,72,99,14.99
401,Camaiore,IT,2022-05-15 23:54:45,43.9097,10.2419,64.02,75,7,1.7
402,Guerrero Negro,MX,2022-05-15 23:54:45,27.9769,-114.0611,69.93,57,100,17.05
403,Maua,BR,2022-05-15 23:54:46,-23.6678,-46.4614,68.36,81,26,8.7
404,Yakeshi,CN,2022-05-15 23:54:46,49.2833,120.7333,53.15,36,58,4.52
405,Chokurdakh,RU,2022-05-15 23:54:47,70.6333,147.9167,19.96,83,99,11.25
406,Macherla,IN,2022-05-15 23:54:47,16.4833,79.4333,83.89,78,71,4.92
407,Saint-Augustin,CA,2022-05-15 23:54:48,51.226,-58.6502,40.33,57,78,7.11
408,Qaqortoq,GL,2022-05-15 23:54:48,60.7167,-46.0333,31.57,76,37,2.53
409,George,ZA,2022-05-15 23:54:49,-33.963,22.4617,51.35,82,0,3.44
410,Ponyri,RU,2022-05-15 23:54:49,52.3186,36.3039,42.15,95,50,11.9
411,Nchelenge,ZM,2022-05-15 23:54:49,-9.3451,28.734,66.49,69,24,8.14
412,Bangkal,PH,2022-05-15 23:54:50,6.0667,121.0667,81.27,79,54,1.97
413,Cassilandia,BR,2022-05-15 23:54:50,-19.1133,-51.7342,67.39,97,94,3.71
414,Osa,RU,2022-05-15 23:54:51,57.2829,55.4567,46.0,87,65,3.47
415,Inhambane,MZ,2022-05-15 23:55:51,-23.865,35.3833,69.62,82,18,9.93
416,Nyuksenitsa,RU,2022-05-15 23:55:52,60.4128,44.2397,42.21,97,100,2.33
417,High Level,CA,2022-05-15 23:55:52,58.5169,-117.136,62.71,34,75,6.91
418,Talnakh,RU,2022-05-15 23:55:53,69.4865,88.3972,37.42,89,98,10.8
419,Martonvasar,HU,2022-05-15 23:55:53,47.316,18.7904,62.73,66,0,3.27
420,Tiznit,MA,2022-05-15 23:55:53,29.5833,-9.5,60.04,80,1,0.76
421,Ahipara,NZ,2022-05-15 23:55:54,-35.1667,173.1667,68.16,78,46,12.3
422,Iquitos,PE,2022-05-15 23:55:54,-3.7481,-73.2472,80.64,89,75,4.61
423,Baykit,RU,2022-05-15 23:55:55,61.67,96.37,58.59,49,19,1.19
424,Beringovskiy,RU,2022-05-15 23:55:55,63.05,179.3167,36.46,83,75,4.81
425,Havre-Saint-Pierre,CA,2022-05-15 23:55:56,50.2334,-63.5986,41.36,60,0,14.97
426,Shingu,JP,2022-05-15 23:55:56,33.7333,135.9833,58.78,87,100,2.24
427,Mehamn,NO,2022-05-15 23:55:57,71.0357,27.8492,37.31,86,100,11.36
428,Namibe,AO,2022-05-15 23:55:57,-15.1961,12.1522,71.8,60,1,6.91
429,Orocue,CO,2022-05-15 23:56:01,4.7912,-71.3354,79.95,80,94,4.05
430,Beira,MZ,2022-05-15 23:56:02,-19.8436,34.8389,77.09,69,75,8.05
431,Cabo San Lucas,MX,2022-05-15 23:55:02,22.8909,-109.9124,90.61,45,96,13.38
432,Mufulira,ZM,2022-05-15 23:56:02,-12.5498,28.2407,51.17,83,1,4.52
433,Morant Bay,JM,2022-05-15 23:56:03,17.8815,-76.4093,82.71,86,100,10.67
434,Carbonia,IT,2022-05-15 23:56:03,39.1672,8.5222,62.01,56,2,3.89
435,Kamaishi,JP,2022-05-15 23:56:04,39.2667,141.8833,57.18,54,100,5.37
436,Teruel,ES,2022-05-15 23:56:04,40.6667,-0.6667,56.25,66,83,6.31
437,Jaisalmer,IN,2022-05-15 23:56:05,26.9147,70.9181,79.12,63,0,23.04
438,Gusau,NG,2022-05-15 23:56:05,12.1628,6.6614,86.41,21,49,1.25
439,Petropavlovsk-Kamchatskiy,RU,2022-05-15 23:56:06,53.0452,158.6483,37.99,100,100,17.9
440,Tokonou,GN,2022-05-15 23:56:06,9.65,-9.7833,76.86,65,70,8.32
441,Chincha Alta,PE,2022-05-15 23:56:07,-13.4099,-76.1323,61.39,82,13,3.11
442,Kimbe,PG,2022-05-15 23:52:55,-5.5502,150.1429,84.6,71,98,2.15
443,Strand,ZA,2022-05-15 23:56:07,-34.1069,18.8275,61.16,53,0,6.04
444,Timizart,DZ,2022-05-15 23:56:08,36.8,4.2667,67.96,66,43,4.56
445,Laguna,US,2022-05-15 23:56:08,38.421,-121.4238,91.15,46,0,14.97
446,Charneca De Caparica,PT,2022-05-15 23:56:09,38.6206,-9.1915,64.89,81,75,12.66
447,Hamadan,IR,2022-05-15 23:56:09,34.7992,48.5146,54.48,47,0,6.91
448,Lethem,GY,2022-05-15 23:56:09,3.3803,-59.7968,79.86,75,83,6.06
449,Hurghada,EG,2022-05-15 23:56:08,27.2574,33.8129,77.27,35,62,19.75
450,Suntar,RU,2022-05-15 23:56:10,62.1444,117.6319,41.31,59,50,7.49
451,Champerico,GT,2022-05-15 23:56:11,14.3,-91.9167,91.94,69,74,8.88
452,Vestmanna,FO,2022-05-15 23:56:11,62.1564,-7.1664,45.52,87,75,16.11
453,Seda,LV,2022-05-15 23:56:11,57.65,25.75,40.05,75,1,9.44
454,San Matias,BO,2022-05-15 23:56:12,-16.3667,-58.4,70.81,80,90,10.25
455,Saint-Joseph,RE,2022-05-15 23:56:12,-21.3667,55.6167,68.38,83,31,11.83
456,San Rafael,AR,2022-05-15 23:56:13,-34.6177,-68.3301,48.54,41,5,6.22
457,Brae,GB,2022-05-15 23:56:13,60.3964,-1.353,48.65,90,100,7.65
458,Vila Franca Do Campo,PT,2022-05-15 23:53:37,37.7167,-25.4333,65.19,87,66,29.44
459,Henties Bay,NA,2022-05-15 23:56:14,-22.116,14.2845,63.16,61,1,4.27
460,Jaffna,LK,2022-05-15 23:56:14,9.6685,80.0074,83.39,78,100,17.4
461,Redlands,US,2022-05-15 23:57:15,34.0556,-117.1825,90.79,21,75,17.27
462,Mombetsu,JP,2022-05-15 23:57:15,44.3525,143.3525,58.32,39,5,8.63
463,Sulangan,PH,2022-05-15 23:57:16,11.1373,123.7228,82.63,74,100,7.02
464,Dingle,PH,2022-05-15 23:57:16,10.9995,122.6711,81.95,76,99,1.63
465,Pankrushikha,RU,2022-05-15 23:57:17,53.8319,80.3406,55.33,64,61,6.64
466,Ginir,ET,2022-05-15 23:57:17,7.1333,40.7,55.54,83,72,5.95
467,Dzerzhinsk,RU,2022-05-15 23:57:18,56.2389,43.4631,40.82,100,0,0.0
468,Tonekabon,IR,2022-05-15 23:57:18,36.8163,50.8738,69.48,58,34,2.51
469,Opuwo,NA,2022-05-15 23:57:18,-18.0607,13.84,68.05,34,82,1.03
470,Linhares,BR,2022-05-15 23:57:19,-19.3911,-40.0722,69.01,83,69,2.53
471,Zhanaozen,KZ,2022-05-15 23:57:19,43.3,52.8,64.11,46,1,5.66
472,Katsuura,JP,2022-05-15 23:57:20,35.1333,140.3,59.02,94,100,4.47
473,Noumea,NC,2022-05-15 23:56:07,-22.2763,166.4572,78.78,99,69,11.36
474,Kailua,US,2022-05-15 23:54:54,21.4022,-157.7394,82.38,66,40,11.5
475,North Bend,US,2022-05-15 23:57:21,43.4065,-124.2243,71.24,80,49,3.0
476,Saint-Pierre,RE,2022-05-15 23:57:21,-21.3393,55.4781,70.92,78,75,4.61
477,Watrous,CA,2022-05-15 23:57:21,51.6668,-105.4679,59.23,42,46,12.71
478,Fare,PF,2022-05-15 23:57:22,-16.7,-151.0167,80.83,70,17,7.14
479,Mandalgovi,MN,2022-05-15 23:57:22,45.7625,106.2708,56.43,17,81,1.14
480,Aasiaat,GL,2022-05-15 23:57:24,68.7098,-52.8699,19.15,88,15,5.57
481,Iqaluit,CA,2022-05-15 23:56:56,63.7506,-68.5145,26.33,79,100,15.01
482,Mimongo,GA,2022-05-15 23:57:24,-1.6195,11.6068,70.0,98,82,0.67
483,Surskoye,RU,2022-05-15 23:57:25,54.4821,46.7214,43.7,90,88,5.01
484,Rincon,US,2022-05-15 23:57:25,32.296,-81.2354,75.85,73,46,7.7
485,Otautau,NZ,2022-05-15 23:57:26,-46.15,168.0,48.43,59,5,2.51
486,Pacific Grove,US,2022-05-15 23:57:26,36.6177,-121.9166,77.54,84,43,11.99
487,Thanh Hoa,VN,2022-05-15 23:57:27,19.8,105.7667,67.69,75,100,13.47
488,Gushikawa,JP,2022-05-15 23:57:27,26.3544,127.8686,63.99,94,75,11.5
489,Northam,GB,2022-05-15 23:57:28,51.0333,-4.2167,56.61,94,94,7.74
490,Tyukhtet,RU,2022-05-15 23:57:29,56.5389,89.3011,60.51,77,100,8.79
491,Togur,RU,2022-05-15 23:57:29,58.3631,82.8265,55.02,78,9,5.28
492,Lishui,CN,2022-05-15 23:57:31,28.4604,119.9103,57.7,88,100,1.34
493,Ajaigarh,IN,2022-05-15 23:57:32,24.9,80.2667,95.32,17,62,7.65
494,Boguchany,RU,2022-05-15 23:57:32,58.3814,97.4531,60.03,60,66,1.1
495,Rafai,CF,2022-05-15 23:57:33,4.95,23.9167,68.95,93,41,2.24
496,Salamiyah,SY,2022-05-15 23:57:34,35.0113,37.0532,59.74,70,0,20.27
497,Logansport,US,2022-05-15 23:54:46,40.7545,-86.3567,68.9,64,100,0.0
498,Iaciara,BR,2022-05-15 23:57:34,-14.0958,-46.6317,76.05,45,63,4.18
499,Fontenay-Le-Comte,FR,2022-05-15 23:57:35,46.5833,-1.0,60.44,93,67,1.25
500,Mabaruma,GY,2022-05-15 23:57:36,8.2,-59.7833,75.38,97,92,2.91
501,Azare,NG,2022-05-15 23:57:36,11.6765,10.1948,83.8,16,41,6.6
502,Hofn,IS,2022-05-15 23:57:37,64.2539,-15.2082,47.34,89,100,4.43
503,Cabedelo,BR,2022-05-15 23:55:23,-6.9811,-34.8339,77.67,85,92,8.84
504,Tabou,CI,2022-05-15 23:57:38,4.423,-7.3528,78.89,87,92,6.98
505,Neuquen,AR,2022-05-15 23:53:58,-38.9516,-68.0591,46.29,53,0,0.0
506,Sonkovo,RU,2022-05-15 23:57:39,57.7782,37.1571,40.19,93,52,11.48
507,Walvis Bay,NA,2022-05-15 23:58:39,-22.9575,14.5053,72.55,28,0,4.61
508,Isla Aguada,MX,2022-05-15 23:58:40,18.7833,-91.4667,82.29,72,31,18.68
509,Klaksvik,FO,2022-05-15 23:58:40,62.2266,-6.589,47.32,96,88,11.1
510,Maragogi,BR,2022-05-15 23:55:32,-9.0122,-35.2225,78.12,83,100,4.52
511,Zacualpan,MX,2022-05-15 23:58:41,21.25,-105.1667,81.95,55,12,5.48
512,Bull Savanna,JM,2022-05-15 23:58:41,17.8868,-77.5902,77.18,83,93,9.86
513,Lakes Entrance,AU,2022-05-15 23:58:42,-37.8811,147.981,63.16,55,26,9.62
514,Greeneville,US,2022-05-15 23:56:43,36.1632,-82.831,76.08,60,20,4.61
515,Camopi,GF,2022-05-15 23:58:42,3.1655,-52.3158,75.25,99,100,2.39
516,Bourail,NC,2022-05-15 23:58:43,-21.5667,165.4833,79.21,61,55,3.96
517,Hare Bay,CA,2022-05-15 23:58:43,48.8499,-54.0148,36.75,87,26,1.95
518,Andenes,NO,2022-05-15 23:58:43,69.3143,16.1194,37.38,87,100,18.41
519,Arman,RU,2022-05-15 23:58:44,59.7,150.1667,41.02,86,100,17.05
520,Vaitape,PF,2022-05-15 23:58:45,-16.5167,-151.75,80.02,70,69,4.43
521,Omsukchan,RU,2022-05-15 23:57:11,62.5333,155.8,35.11,98,100,6.76
522,Outlook,CA,2022-05-15 23:55:45,51.5001,-107.0513,69.24,29,77,12.26
523,Leeton,AU,2022-05-15 23:58:45,-34.5667,146.4,57.88,66,0,7.65
524,Banjar,ID,2022-05-15 23:58:46,-8.19,114.9675,80.87,71,30,4.25
525,Leshukonskoye,RU,2022-05-15 23:58:46,64.8989,45.7622,37.15,89,100,7.58
526,Marystown,CA,2022-05-15 23:58:47,47.1666,-55.1483,41.86,100,98,7.05
527,Houma,US,2022-05-15 23:58:47,29.5958,-90.7195,84.99,74,47,5.01
528,Nizhniy Kuranakh,RU,2022-05-15 23:58:47,58.8353,125.4869,32.27,72,98,5.5
529,Moranbah,AU,2022-05-15 23:58:48,-22.0016,148.0466,75.92,65,0,6.33
530,Kununurra,AU,2022-05-15 23:58:48,-15.7667,128.7333,80.58,69,0,0.0
531,Ulladulla,AU,2022-05-15 23:58:49,-35.35,150.4667,62.76,53,0,8.03
532,Vallenar,CL,2022-05-15 23:58:49,-28.5708,-70.7581,60.13,55,0,2.66
533,Haines Junction,CA,2022-05-15 23:58:50,60.7522,-137.5108,46.35,53,94,3.44
534,Acoyapa,NI,2022-05-15 23:58:51,11.9703,-85.1711,95.09,59,60,12.35
535,Naryan-Mar,RU,2022-05-15 23:58:51,67.6713,53.087,34.75,92,100,12.28
536,Saint-Denis,FR,2022-05-15 23:58:52,48.9167,2.3333,65.17,86,0,9.22
537,Huarmey,PE,2022-05-15 23:58:53,-10.0681,-78.1522,65.73,80,83,8.3
538,Lasa,IT,2022-05-15 23:58:53,46.6166,10.7002,57.36,92,97,2.08
539,Umm Kaddadah,SD,2022-05-15 23:58:54,13.6017,26.6876,81.32,45,97,9.46
540,Ocean City,US,2022-05-15 23:58:54,39.2776,-74.5746,72.28,87,65,8.01
541,Kondapalle,IN,2022-05-15 23:58:55,16.6167,80.5333,82.54,84,8,6.2
542,Libertador General San Martin,AR,2022-05-15 23:58:56,-23.8064,-64.7876,59.97,94,92,1.77
543,Flinders,AU,2022-05-15 23:58:56,-34.5833,150.8552,70.05,80,0,7.0
544,Greencastle,US,2022-05-15 23:58:53,39.6445,-86.8647,73.26,68,100,13.8
545,Kyabram,AU,2022-05-15 23:58:57,-36.3167,145.05,57.87,68,8,10.85
546,Gamba,GA,2022-05-15 23:58:58,-2.65,10.0,77.31,93,91,5.08
547,Adamas,GR,2022-05-15 23:58:58,36.7333,24.4333,66.94,78,0,4.72
548,Richards Bay,ZA,2022-05-15 23:54:07,-28.783,32.0377,64.6,88,7,2.39
549,Ust-Ilimsk,RU,2022-05-15 23:58:59,58.0006,102.6619,61.38,38,15,3.71
550,Chernyshevskiy,RU,2022-05-15 23:59:00,63.0128,112.4714,39.36,87,100,5.77
551,Ust-Barguzin,RU,2022-05-15 23:59:00,53.45,108.9833,46.27,51,78,2.71
552,Cannington,AU,2022-05-15 23:59:01,-32.0167,115.95,55.89,84,0,8.05
553,Half Moon Bay,US,2022-05-15 23:59:02,37.4636,-122.4286,76.53,79,100,27.63
554,Samarai,PG,2022-05-15 23:59:02,-10.6167,150.6667,82.04,72,1,4.32
555,Tsabong,BW,2022-05-16 00:00:03,-26.0217,22.401,65.44,32,36,7.16
556,North Platte,US,2022-05-15 23:58:36,41.1239,-100.7654,73.08,28,48,8.99
557,Tambacounda,SN,2022-05-16 00:00:04,13.7539,-13.7586,93.72,11,2,7.72
558,Arua,UG,2022-05-16 00:00:06,3.0201,30.9111,63.32,83,80,2.68
559,Portland,US,2022-05-15 23:57:51,45.5234,-122.6762,69.57,79,75,5.99
560,Ribeira Brava,PT,2022-05-16 00:00:10,32.65,-17.0667,69.71,84,8,6.55
561,Baruun-Urt,MN,2022-05-16 00:00:17,46.6806,113.2792,55.63,27,66,11.14
562,Rolante,BR,2022-05-16 00:00:19,-29.6506,-50.5758,59.67,98,100,4.12
563,Uyuni,BO,2022-05-16 00:00:23,-20.4597,-66.825,41.85,31,4,11.65
564,Asfi,MA,2022-05-16 00:00:35,32.2994,-9.2372,64.2,81,9,6.78
565,Khandbari,NP,2022-05-16 00:00:40,27.3747,87.2039,71.44,79,54,2.08
566,Roald,NO,2022-05-16 00:00:43,62.5833,6.1333,42.75,81,8,11.5
567,Buchanan,LR,2022-05-16 00:00:49,5.8808,-10.0467,79.75,86,95,6.98
568,Russell,US,2022-05-16 00:00:41,32.3502,-85.1999,80.2,68,88,2.93
569,Harindanga,IN,2022-05-16 00:00:51,22.0383,88.3214,83.89,83,54,17.45
570,Acopiara,BR,2022-05-16 00:00:54,-6.0953,-39.4525,74.98,76,84,3.42
571,Coronado,US,2022-05-16 00:00:57,32.6859,-117.1831,89.26,71,75,8.05
572,Phangnga,TH,2022-05-16 00:00:59,8.4509,98.5298,77.04,89,100,3.44
573,Namatanai,PG,2022-05-16 00:01:00,-3.6667,152.4333,84.16,64,94,2.35
574,Acapulco,MX,2022-05-16 00:00:24,16.8634,-99.8901,85.62,63,49,10.0
575,Lorengau,PG,2022-05-16 00:01:01,-2.0226,147.2712,83.75,64,100,4.18
576,Pinega,RU,2022-05-16 00:01:02,64.7001,43.3936,37.15,91,47,8.48
577,Luwuk,ID,2022-05-16 00:01:02,-0.9516,122.7875,82.8,81,40,1.5
578,Grand-Santi,GF,2022-05-16 00:01:03,4.25,-54.3833,75.51,99,94,2.35
579,Aldan,RU,2022-05-16 00:01:03,58.6031,125.3894,28.29,73,98,6.71
580,Yashalta,RU,2022-05-16 00:01:03,46.3395,42.2762,53.31,88,39,9.53
581,Aurora,US,2022-05-15 23:56:40,39.7294,-104.8319,79.66,25,40,12.66
582,Teya,RU,2022-05-16 00:01:04,60.3778,92.6267,55.65,71,89,3.31
583,Belmonte,BR,2022-05-16 00:01:05,-15.8631,-38.8828,75.49,82,100,5.77
584,Alta Floresta,BR,2022-05-16 00:01:05,-9.8756,-56.0861,74.12,90,27,1.9
585,Katobu,ID,2022-05-16 00:01:06,-4.9408,122.5276,82.56,76,17,4.38
586,Perth,AU,2022-05-15 23:58:02,-31.9333,115.8333,55.58,88,0,8.05
587,Ardabil,IR,2022-05-16 00:00:38,38.2498,48.2933,55.26,63,15,3.02
588,Bud,US,2022-05-16 00:01:07,39.447,-86.1758,80.55,86,51,18.12
589,Baro,NG,2022-05-16 00:01:07,8.6,6.4167,80.42,65,59,3.87
590,Dalian,CN,2022-05-16 00:01:08,38.9122,121.6022,69.73,43,0,20.13
